"index","imdb_title_id","title","year","genre","duration","country","director","production_company","budget","total_votes","median_vote","18andunder","under30","under45","males","malesunder18","malesunder30","malesunder45","females","femalesunder18","femalesunder30","femalesunder45"
"1146","tt0433350","Boy Culture","2006","Drama","88","USA","Q. Allan Brocka","Boy Culture LLC",500000,"5258","7","6.7","6.7","7","6.8","6.8","6.7","7","6.8","6.7","6.8","7.1"
"1147","tt0433387","Harsh Times","2005","Action","116","USA","David Ayer","Andrea Sperling Productions",2000000,"60789","7","7","6.9","6.6","6.9","7","6.9","6.6","6.7","6.7","6.6","6.7"
"1148","tt0433397","Satin","2011","Comedy","84","USA","Christopher Olness","P-One Productions",1500000,"215","6","5.8","4.5","4","4.3","5.8","4.3","3.7","6.5","7.3","6.3","6.4"
"1149","tt0433398","Journey from the Fall","2006","Drama","135","USA","Ham Tran","A Fire in the Lake",1300000,"817","8","7.4","7.1","6.7","7","7.2","7.1","6.6","7.3","9.1","7.2","6.9"
"1150","tt0433442","The Return","2006","Horror","85","USA","Asif Kapadia","Rogue Pictures",15000000,"11255","5","4.7","4.6","4.9","4.6","4.5","4.6","4.8","5","5","5","5.1"
"1151","tt0433451","Shut Up and Shoot!","2006","Comedy","86","USA","Silvio Pollio","Shoot It Productions",1000000,"415","10","5","2.3","3.9","3.4","5.5","2.3","3.9","3.4","1","3.1","5.1"
"1152","tt0434139","The Last Kiss","2006","Comedy","115","USA","Tony Goldwyn","Lakeshore Entertainment",20000000,"40139","7","6.4","6.5","6.2","6.5","6.6","6.6","6.3","6.1","6","6.1","6.2"
"1153","tt0435631","Demon Hunter","2005","Horror","78","USA","Scott Ziehl","Demon Hunter Productions Inc.",1000000,"1057","4","4.6","4","4.6","4.3","4.2","4.1","4.6","4.3","5.4","3.9","4.9"
"1154","tt0435642","English as a Second Language","2005","Drama","105","USA","Youssef Delara","Cima Productions",2000000,"272","8","6.3","7.3","6.7","6.8","6.3","7","6.5","7.6","6.2","8.1","8.3"
"1155","tt0435668","The Inn","2004","Horror","96","USA","Pepi Singh Khara","Frederick Films",100000,"800","4","3.6","4.3","4.5","4.1","3.3","4","4.5","4.6","4.1","4.6","4.8"
"1156","tt0435705","Next","2007","Action","96","USA","Lee Tamahori","Paramount Pictures",70000000,"142178","6","6.3","6.1","6.3","6.2","6.3","6.1","6.3","6.2","6.2","6.1","6.4"
"1157","tt0435761","Toy Story 3","2010","Animation","103","USA","Lee Unkrich","Walt Disney Pictures",200000000,"707349","8","8.4","8.2","8.1","8.3","8.4","8.2","8.1","8.3","8.3","8.2","8.1"
"1158","tt0435770","The Visitation","2006","Horror","103","USA","Robby Henson","Namesake Entertainment",2500000,"2523","5","5.5","5.1","5","5","5.3","5.1","4.8","5.6","6.4","5.3","5.8"
"1159","tt0436331","Friends with Money","2006","Comedy","88","USA","Nicole Holofcener","This Is That Productions",6500000,"24958","6","5.6","5.8","5.9","5.8","5.8","5.8","5.8","5.7","5.4","5.7","6.1"
"1160","tt0436339","G-Force","2009","Animation","88","USA","Hoyt Yeatman","Jerry Bruckheimer Films",150000000,"40150","5","5.1","5.1","5.3","5.1","5","5.1","5.3","5.3","5.2","5.3","5.6"
"1161","tt0436460","Kiss Me Again","2006","Romance","103","USA","William Tyler Smith","Foundation Entertainment",1400000,"941","6","5.2","5","5","5","4.9","5","4.9","5.2","5.6","5.1","5.1"
"1162","tt0436524","Love, Ludlow","2005","Comedy","86","USA","Adrienne Weiss","Washington Square Films",125000,"630","7","7.4","6.4","6.5","6.4","8","6.4","6.3","6.8","7.7","6.2","7"
"1163","tt0436689","The Puffy Chair","2005","Comedy","85","USA","Jay Duplass","Duplass Brothers Productions",15000,"4717","7","6.9","6.6","5.8","6.6","6.9","6.6","5.9","6.2","6.5","6.3","5.4"
"1164","tt0436742","The Salon","2005","Comedy","90","USA","Mark Brown","C4 Pictures",1500000,"483","4","4.3","3.6","4.5","3.8","4","3.5","4.4","4.7","4.6","4.3","5.2"
"1165","tt0436774","Skarecrow","2004","Horror","90","USA","Ben Dixon","Bloody Moon Films",10000,"234","1","1.9","2.5","2.3","2.4","2","2.5","2.5","1.8","1.8","2.7","1.6"
"1166","tt0437086","Alita: Battle Angel","2019","Action","122","USA","Robert Rodriguez","Twentieth Century Fox",170000000,"171427","8","7.3","7.3","7.5","7.3","7.3","7.3","7.5","7.3","7.3","7.3","7.5"
"1167","tt0437171","East Side Story","2006","Comedy","88","USA","Carlos Portugal","Into Action Films",500000,"1521","7","6.4","6.5","6.8","6.7","6.7","6.6","6.9","5.7","5.7","5.8","5.5"
"1168","tt0437800","Akeelah and the Bee","2006","Drama","112","USA","Doug Atchison","Out of the Blue... Entertainment",8000000,"17481","8","7.2","7.3","7.6","7.2","7.1","7.2","7.5","7.5","7.4","7.5","7.9"
"1169","tt0437863","The Benchwarmers","2006","Comedy","85","USA","Dennis Dugan","Revolution Studios",33000000,"46318","6","5.7","5.4","5.4","5.5","5.7","5.4","5.3","5.8","6","5.6","5.5"
"1170","tt0438097","Ice Age: The Meltdown","2006","Animation","91","USA","Carlos Saldanha","Twentieth Century Fox Animation",80000000,"240727","7","6.8","6.9","6.8","6.8","6.7","6.8","6.8","7.1","7","7.1","7.1"
"1171","tt0438204","Mad Cowgirl","2006","Drama","89","USA","Gregory Hatanaka","Cinema Epoch",350000,"1039","8","4.7","6","5.3","5.6","5.1","5.9","5","6.5","4.1","6.4","7.3"
"1172","tt0438296","Push","2006","Crime","105","USA","David Rodriguez","Severe Pictures",1100000,"556","5","6","4.6","4.7","4.7","6.4","4.6","4.7","4.9","4.4","5","4.9"
"1173","tt0438314","The Path of Evil","2005","Drama","113","USA","Brad Goodman","JBA Productions",150000,"176","3","5.7","3.3","4","3.6","6.4","3.3","3.9","4.1","4","4.1","4.5"
"1174","tt0438365","Three Days to Vegas","2007","Comedy","120","USA","Charlie Picerni","Corner Stone Pictures",9500000,"262","5","5.5","4.7","4.6","4.6","5.6","4.6","4.6","4.9","7.5","6","5"
"1175","tt0438427","Side Effects","2005","Comedy","90","USA","Kathleen Slattery-Moschkau","Mo Productions",30000000,"1018","5","4.5","4.8","5.1","5","4.5","4.9","5.3","4.6","4.5","4.6","4.3"
"1176","tt0438486","Ten 'til Noon","2006","Crime","83","USA","Scott Storm","Shut Up & Shoot Pictures",750000,"1235","6","5.1","5.6","5.7","5.6","4.9","5.6","5.7","5","6.9","4.5","5.6"
"1177","tt0439194","Head Trauma","2006","Horror","84","USA","Lance Weiler","GFI",126000,"456","6","5.6","5.4","5.4","5.4","5.4","5.6","5.1","5.4","6","4.3","6"
"1178","tt0439284","The American Standards","2008","Drama","94","USA","Joe Wehinger","Louisiana Production Capital",3000000,"525","5","1","3.9","4.5","4.2","1","4","4.7","3.5","1.2","3.5","3.8"
"1179","tt0439289","Running with Scissors","2006","Comedy","116","USA","Ryan Murphy","Plan B Entertainment",12000000,"21435","7","6.6","6.1","6","6","6.4","6","5.9","6.5","6.8","6.5","6.3"
"1180","tt0439311","Cut Off","2006","Action","85","USA","Gino Cabanas","Vine Entertainment",10000000,"257","4","3","3.7","4.3","3.9","3.2","3.7","4.2","4","2","3.9","4.5"
"1181","tt0439478","The Boynton Beach Bereavement Club","2005","Comedy","105","USA","Susan Seidelman","NOW Productions",1500000,"878","7","6.4","6.3","6.5","6.2","5.9","6","6.4","6.9","6.9","7","6.8"
"1182","tt0439504","Brothers in Arms","2005","Western","85","USA","Jean-Claude La Marre","Sony Pictures Home Entertainment",1500000,"1650","2","2.1","2.3","2.4","2.3","2.1","2.3","2.4","2.2","1.9","2.4","2.8"
"1183","tt0439532","Dead End Road","2004","Action","94","USA","Jeff Burton","IndieHorror.com",100000,"400","2","1.5","2.1","2.9","2.3","1.9","2","2.9","2.2","1","3.1","2.4"
"1184","tt0439544","Dirty","2005","Crime","97","USA","Chris Fisher","2710 Inc.",3000000,"5049","6","5.7","5.6","5.4","5.6","5.7","5.6","5.3","5.5","5.4","5.4","5.7"
"1185","tt0439615","Horrors of War","2006","Action","99","USA","Peter John Ross","Arbor Avenue Films",300000,"1056","3","3.1","2.8","3.1","2.9","3","2.8","3","3","1.9","2.9","3.9"
"1186","tt0439707","Mobsters and Mormons","2005","Comedy","90","USA","John E. Moyer","South Jersey Productions",350000,"679","7","6.6","6.4","5.4","6.1","6.9","6.3","5.1","6.6","5.7","6.7","7.1"
"1187","tt0439833","Steel City","2006","Crime","95","USA","Brian Jun","Steel City Productions LLC",350000,"512","7","6.2","6.5","6.4","6.5","6.4","6.7","6.2","6.1","5.9","5.5","6.6"
"1188","tt0439834","Sweet Insanity","2006","Horror","81","USA","Daniel Hess","WLS",325000,"722","2","1.7","2.1","2.5","2.1","1.8","2.1","2.5","2","1.7","2.2","1.8"
"1189","tt0439876","What Love Is","2007","Comedy","93","USA","Mars Callahan","Big Sky Motion Pictures",8500000,"1203","6","6.1","5.4","5","5.3","6.2","5.3","4.9","5.7","6.1","5.9","5.5"
"1190","tt0439878","Before It Had a Name","2005","Drama","90","USA","Giada Colagrande","Bidou Pictures",450000,"589","3","3.2","3.1","3.3","3.3","3.2","3.4","3.2","2.9","3.2","2.3","3.8"
"1191","tt0441007","Gracie","2007","Biography","95","USA","Davis Guggenheim","Elevation Filmworks",9000000,"3897","6","6.3","6","6.2","6","6","5.9","6.1","6.4","6.6","6.3","6.4"
"1192","tt0441022","The Dead One","2007","Drama","90","USA","Brian Cox","Peninsula Films",1000000,"610","4","5","3.4","3.5","3.5","4.7","3.3","3.5","4","5.5","3.6","3.6"
"1193","tt0441035","Soft Target","2006","Action","93","USA","Art Camacho","World Films Inc.",2500000,"399","4","3.2","3.8","4.1","3.8","3.4","3.7","4","5.1","1.2","5","6"
"1194","tt0441737","Bam Bam and Celeste","2005","Comedy","85","USA","Lorene Machado","Salty Features",2000000,"249","6","6","5.2","4.9","5.2","6.1","5","5.2","5.3","5.9","5.2","4.9"
"1195","tt0441773","Kung Fu Panda","2008","Animation","92","USA","Mark Osborne","DreamWorks Animation",130000000,"391421","8","7.6","7.5","7.4","7.6","7.6","7.6","7.4","7.4","7.4","7.4","7.4"
"1196","tt0441796","Stay Alive","2006","Fantasy","85","USA","William Brent Bell","Hollywood Pictures",7000000,"28983","5","5.4","4.9","4.9","4.9","5.2","4.8","4.8","5.7","5.9","5.6","5.5"
"1197","tt0443274","Vantage Point","2008","Action","90","USA","Pete Travis","Columbia Pictures",40000000,"140223","7","6.7","6.6","6.6","6.6","6.7","6.5","6.6","6.7","6.8","6.6","6.8"
"1198","tt0443295","Yours, Mine & Ours","2005","Comedy","88","USA","Raja Gosnell","Paramount Pictures",45000000,"25371","6","5.6","5.3","5.3","5.1","5.2","5.1","5.2","5.9","6","5.8","5.7"
"1199","tt0443431","Another Gay Movie","2006","Comedy","92","USA","Todd Stephens","Luna Pictures",500000,"8547","6","4.5","4.8","5.6","4.9","4.4","4.8","5.7","4.7","4.7","4.7","4.7"
"1200","tt0443435","Autopsy","2008","Horror","84","USA","Adam Gierasch","Parallel Zide",2000000,"6072","5","5.1","4.9","5","5","5.2","4.9","5","4.9","5","4.7","5"
"1201","tt0443489","Dreamgirls","2006","Drama","130","USA","Bill Condon","DreamWorks",70000000,"65373","7","6.6","6.4","6.5","6.4","6.5","6.3","6.4","6.7","6.7","6.6","6.9"
"1202","tt0443494","EZ Money","2005","Family","86","USA","Dan T. Hall","Lucky Chester & Mavis Inc.",500000,"126","4","1.6","3.1","2.7","2.4","1.5","2.5","2.6","2.5","1.7","1","2.9"
"1203","tt0443496","Edmond","2005","Drama","82","USA","Stuart Gordon","120dB Films",10000000,"10861","6","6.3","6.3","6.1","6.2","6.4","6.3","6.1","6","5.4","6","6.2"
"1204","tt0443506","Film Geek","2005","Comedy","78","USA","James Westby","Parkwood East Productions",10000,"1043","6","5.4","6.1","6.5","6.2","5.5","6.1","6.5","5.6","5.4","5.2","6.4"
"1205","tt0443512","Forgiving the Franklins","2006","Comedy","101","USA","Jay Floyd","Grinning Idiot Entertainment",100000,"290","8","7.5","6","6.4","6.2","8","5.9","6.3","8","8.8","6.3","8.9"
"1206","tt0443536","Hoodwinked!","2005","Animation","80","USA","Cory Edwards","The Weinstein Company",30000000,"53650","7","6.3","6.5","6.6","6.5","6.3","6.5","6.6","6.4","6.3","6.5","6.8"
"1207","tt0443629","Scorpius Gigantus","2006","Action","91","USA","Tommy Withrow","L&P Productions",210000,"763","3","1.6","2.1","2.2","2.1","2","2.1","2.2","2","1.2","7","2.6"
"1208","tt0443632","The Sentinel","2006","Action","108","USA","Clark Johnson","Twentieth Century Fox",60000000,"46336","6","6.2","6","6.2","6.1","6.1","6","6.2","6.1","6.3","6","6.4"
"1209","tt0443644","Slippery Slope","2006","Comedy","80","USA","Sarah Schenck","Fresh Films LLC",100000,"194","5","4","4.5","4.9","4.7","5.2","4.5","4.8","4.9","6","4.5","6.9"
"1210","tt0443650","Spiritual Warriors","2007","Adventure","120","USA","David Raynr","Scott J-R Productions",2500000,"171","10","3.6","3.9","5.1","4.9","4.8","4.6","5","3.6","5.5","1.3","5.5"
"1211","tt0443678","Unholy","2007","Horror","90","USA","Daryl Goldberg","Sky Whisper Productions LLC",1000000,"630","4","3.3","3.6","3.5","3.6","3.6","3.6","3.5","3.5","3.1","3.4","3.8"
"1212","tt0443706","Zodiac","2007","Crime","157","USA","David Fincher","Paramount Pictures",65000000,"407046","8","7.8","7.5","7.5","7.7","7.9","7.6","7.5","7.4","7.6","7.3","7.4"
"1213","tt0444669","Miracle at Sage Creek","2005","Action","90","USA","James Intveld","Talmarc Film Productions",3500000,"515","6","4.3","5.1","5.7","5.3","4.1","5","5.6","5.8","4.2","5.7","5.9"
"1214","tt0444682","The Reaping","2007","Horror","99","USA","Stephen Hopkins","Warner Bros.",40000000,"41029","6","5.6","5.6","5.7","5.6","5.5","5.6","5.7","5.9","5.9","5.8","6"
"1215","tt0444736","The Naked Brothers Band: The Movie","2005","Comedy","90","USA","Polly Draper","Naked Brothers Band",900000,"1075","4","3.8","3.2","3.3","2.9","2.9","2.8","3.3","5.2","5.3","6.2","3.3"
"1216","tt0445934","Blades of Glory","2007","Comedy","93","USA","Josh Gordon","DreamWorks",61000000,"149932","7","6.3","6.3","6.1","6.3","6.3","6.3","6.1","6.2","6.3","6.2","6.3"
"1217","tt0445939","The Burrowers","2008","Horror","96","USA","J.T. Petty","Blue Star Pictures",7000000,"7341","6","5.5","5.7","5.9","5.7","5.5","5.7","5.8","5.8","5.3","5.7","6.2"
"1218","tt0445948","Cult","2007","Horror","85","USA","Joe Knee","Autumn Entertainment",950000,"929","3","3.1","2.8","2.9","2.8","3.4","2.7","2.9","3","2.8","3.4","2.1"
"1219","tt0445990","Invincible","2006","Biography","105","USA","Ericson Core","Walt Disney Pictures",40000000,"61924","7","7.1","7","7.1","7.1","7.1","7","7.1","7.1","7","7","7.3"
"1220","tt0446046","Take the Lead","2006","Drama","118","USA","Liz Friedlander","New Line Cinema",30000000,"24014","7","6.8","6.5","6.5","6.4","6.6","6.4","6.4","6.9","7","6.8","6.9"
"1221","tt0446673","Cup of My Blood","2005","Horror","107","USA","Lance Catania","X RAY Productions Inc.",450000,"891","5","5.3","4.3","4.7","4.5","5.5","4.3","4.7","4.2","4.5","4.3","1"
"1222","tt0446676","Deal","2008","Drama","85","USA","Gil Cates Jr.","Metro-Goldwyn-Mayer (MGM)",5000000,"4273","6","5.9","5.4","5.2","5.4","5.9","5.4","5.2","5.1","6","4.9","4.9"
"1223","tt0446683","Domino One","2005","Mystery","86","USA","Nick Louvel","Domino One",10000,"230","7","5.6","6.3","6.2","6","5.1","6.2","6.4","6.5","6.8","6.6","5.7"
"1224","tt0446802","Have Dreams, Will Travel","2007","Drama","86","USA","Brad Isaacs","Thunder Bay Pictures",5000000,"1527","8","7.8","7.4","6.2","7.5","7.9","7.5","6.3","7.3","7.5","7.1","5.9"
"1225","tt0447205","Hotties","2004","Comedy","92","USA","Marty Thomas","RIDICULOUS Pictures",250000,"266","9","5.4","8","3.5","5","6","7.8","2.4","8.6","9","8.3","9.3"
"1226","tt0447604","At Dawn They Sleep","2000","Thriller","80","USA","Brian Paulin","Morbid Vision Films",6000,"374","1","2.6","2.2","2.1","2.2","3.1","2.3","1.8","1.6","1.9","1.8","2.4"
"1227","tt0447927","Dimples","2008","Horror","88","USA","Dusty DePree","Advanced Visual Media",500000,"376","4","5.3","3.6","3.7","3.8","6","3.6","3.7","3.6","5","3.7","3.7"
"1228","tt0447953","The F Word","2005","Drama","85","USA","Jed Weintrob","DitlevFilms",6000,"430","8","7.8","6.4","6.4","6.6","7.7","6.7","6","6.2","8.5","5","7.3"
"1229","tt0447999","Hot Tamale","2006","Action","102","USA","Michael Damian","Riviera Films",500000,"1103","6","5.4","5.6","5.5","5.6","5.4","5.6","5.6","5.3","5.1","6.2","4.6"
"1230","tt0448075","The Night Listener","2006","Crime","91","USA","Patrick Stettner","Hart Sharp Entertainment",4000000,"14239","6","6","5.8","5.9","5.8","5.9","5.8","5.9","6","6.1","6","6.2"
"1231","tt0448149","Things That Hang from Trees","2006","Drama","97","USA","Ido Mizrahy","Aviles Street Productions",1000000,"197","6","6.4","5.4","5.7","5.6","8","5.6","5.5","6.1","6","4.6","6.6"
"1232","tt0448157","Hancock","2008","Action","92","USA","Peter Berg","Columbia Pictures",150000000,"421021","7","6.5","6.4","6.4","6.4","6.5","6.4","6.4","6.4","6.5","6.4","6.5"
"1233","tt0448166","Two Weeks","2006","Comedy","102","USA","Steve Stockman","Metro-Goldwyn-Mayer (MGM)",2400000,"1796","7","6.4","6.5","6.5","6.4","6.3","6.5","6.3","6.7","6.5","6.6","6.8"
"1234","tt0448182","Yesterday Was a Lie","2009","Drama","89","USA","James Kerwin","Helicon Arts Cooperative",2500000,"395","6","5.2","5.2","5.2","5.1","5.9","5.1","5.2","6","6.7","7","5.9"
"1235","tt0448694","Puss in Boots","2011","Animation","90","USA","Chris Miller","DreamWorks Animation",130000000,"136060","7","6.8","6.5","6.6","6.6","6.7","6.5","6.5","6.8","6.9","6.7","6.9"
"1236","tt0448993","The Art of Travel","2008","Drama","100","USA","Thomas Whelan","Brenster Productions",2000000,"2387","7","6.7","6.3","6.1","6.4","6.8","6.3","6.2","6.2","6.5","6.1","5.9"
"1237","tt0449059","Little Miss Sunshine","2006","Comedy","101","USA","Jonathan Dayton","Fox Searchlight Pictures",8000000,"416727","8","7.8","7.8","7.7","7.8","7.8","7.8","7.6","7.9","7.9","8","7.9"
"1238","tt0449086","Dominion: Prequel to the Exorcist","2005","Drama","117","USA","Paul Schrader","Morgan Creek Entertainment",30000000,"9918","5","5","5.2","5.5","5.2","5.1","5.2","5.5","5.2","5","5.2","5.5"
"1239","tt0449088","Pirates of the Caribbean: At World's End","2007","Action","169","USA","Gore Verbinski","Walt Disney Pictures",300000000,"566300","7","7.3","6.9","6.7","7","7.3","6.9","6.7","7.4","7.6","7.2","7.2"
"1240","tt0449393","Siren","2006","Comedy","87","USA","Pat Kerby","Galactic Pictures (II)",987850,"1792","9","3.9","2","3.3","2.3","2.7","2","2.8","5.2","5.6","4.9","4.9"
"1241","tt0450340","Unknown","2006","Crime","85","USA","Simon Brand","Rick Lashbrook Films",3700000,"28406","7","6.5","6.5","6.4","6.5","6.5","6.5","6.4","6.5","6.4","6.4","6.7"
"1242","tt0450367","Puzzlehead","2005","Drama","81","USA","James Bai","Zero Sum Productions",500000,"761","6","5","5.8","5.2","5.6","5.1","5.8","5.2","4.9","4.3","5","4.9"
"1243","tt0450385","1408","2007","Fantasy","104","USA","Mikael Håfström","Dimension Films",25000000,"245370","7","6.9","6.7","6.6","6.8","6.9","6.7","6.6","6.8","6.9","6.7","6.8"
"1244","tt0450405","Cirque du Freak: The Vampire's Assistant","2009","Action","109","USA","Paul Weitz","Universal Pictures",40000000,"41489","6","5.8","5.8","6","5.8","5.7","5.8","6","6.1","6.1","6.1","6.4"
"1245","tt0450962","Brothers Three: An American Gothic","2007","Drama","102","USA","Paul Kampf","American Gothic LLC",2500000,"166","6","6.3","5.1","5.2","5.1","6.2","5","5","6.4","8","5.9","6.8"
"1246","tt0450997","Boss'n Up","2005","Musical","88","USA","Dylan C. Brown","Big Pook Films",1000000,"644","5","5.6","4.7","3.7","4.7","5.7","4.7","3.7","4.8","4.2","5.7","2.9"
"1247","tt0451038","The Derby Stallion","2005","Drama","99","USA","Craig Clyde","TWD Enterprises",750000,"1035","6","5.4","5.5","5.6","5.1","4.7","5.1","5.5","5.8","5.6","6","6.3"
"1248","tt0451069","The Gospel","2005","Drama","105","USA","Rob Hardy","Rainforest Films",4000000,"1968","5","5.2","4.5","5.3","4.4","4.5","4.1","5","5.8","5.8","5.6","6.2"
"1249","tt0451079","Horton Hears a Who!","2008","Animation","86","USA","Jimmy Hayward","Blue Sky Studios",85000000,"123422","7","6.8","6.9","6.7","6.7","6.7","6.8","6.7","7","7","7.1","6.9"
"1250","tt0451106","Loveless in Los Angeles","2007","Comedy","95","USA","Archie Gips","Fishman Productions Ltd.",500000,"451","5","5","4.7","4.8","4.7","5","4.7","4.7","5.3","10","4.6","6.8"
"1251","tt0451154","The Passing","2011","Horror","92","USA","John Harwood","Desert FLIX LLC",1000000,"178","3","4.3","3.3","3.5","3.6","4.7","3.4","3.6","3.2","2","3.1","3.3"
"1252","tt0451164","Pray for Morning","2006","Horror","91","USA","Cartney Wearn","Pray For Morning LLC",2000000,"508","5","4.7","4.6","4.3","4.4","4.6","4.4","4.3","4.9","4.8","5","4.5"
